canonical_drug_id,pred_ic50_mean,pred_ic50_std,pred_ic50_min,pred_ic50_max,y_true_mean,n_cell_lines,drug_name_norm,DRUG_NAME,TARGET,TARGET_PATHWAY,rank,rank_20260428_colon_v2
1706,2.266042631338415,0.7439220680197767,1.4396644337076538,4.6944872930019805,1.79851,35,azd5153,AZD5153,BRD4,Chromatin other,63,63
1918,2.2666469796939315,0.6750601671749389,1.494324689800733,4.46147165833361,3.4794726,34,azd8186,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,64,64
2174,2.2737190027410397,0.2337449423873192,2.0612677821320133,2.578397170727051,3.3222125,4,iox2,IOX2,EGLN1,Other,65,65
1916,2.355058921446221,0.6771771239194306,1.3481062328209172,4.777524978275336,3.1188366,34,azd5363,AZD5363,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",66,66
1558,2.3923276154802595,0.6589399821214466,1.6741075225604478,4.738283591989646,3.0849555,35,lapatinib,Lapatinib,"EGFR, ERBB2",EGFR signaling,67,67
1051,2.392513659064539,0.6955338804142256,1.573274922246551,4.630757278492748,2.2198243,35,alisertib,Alisertib,AURKA,Mitosis,68,68
1559,2.400853252052827,0.7573306924355354,1.3862362471958676,4.803159654674061,-1.3108317,35,luminespib,Luminespib,HSP90,Protein stability and degradation,69,69
1785,2.44047219172311,0.8922207058134893,0.9162304251404668,5.005846233552475,5.1476555,35,lmbab3,LMB_AB3,PPP1R15B,Other,70,70
2039,2.4424320267451365,0.6638841623263091,1.6848096314980112,4.771818582135313,3.4351766,35,agk2,AGK2,"BAZ2A, BAZ2B",Chromatin histone acetylation,71,71
1019,2.4472725239907667,0.6134242264319754,1.7258645965840342,4.700286392147412,3.0799925,35,bosutinib,Bosutinib,"SRC, ABL, TEC","Other, kinases",72,72
1564,2.4583066718476543,0.728625828342286,1.6082557999445688,4.954790699067984,0.58054906,35,sch772984,SCH772984,"ERK1, ERK2",ERK MAPK signaling,73,73
1170,2.4625806615009505,0.2203097742615679,2.2075427332458473,2.741277644867057,4.4174843,4,cct018159,CCT-018159,HSP90,Protein stability and degradation,74,74
2040,2.486809385890178,0.6233293673575286,1.660259031505931,4.734445197666783,0.8293207,32,foretinib,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,75,75
1732,2.5255372984388385,0.9328413175133315,0.8452410519727861,5.149503705757554,3.6867585,35,taf15496,TAF1_5496,TAF1,Other,76,76
1083,2.5559706145752448,0.815865784717143,1.3655638212926655,5.258711879890997,2.1939874,35,crizotinib,Crizotinib,"MET, ALK, ROS1",RTK signaling,77,77
1190,2.585580098717217,0.8136762013827117,1.5336252935690862,4.992036947873081,-0.07920382,35,gemcitabine,Gemcitabine,Pyrimidine antimetabolite,DNA replication,78,78
2044,2.644387809992281,0.8104831179599734,1.468014523140755,5.210428663595302,4.33221,32,pyridostatin,Pyridostatin,G-quadruplex stabiliser,DNA replication,79,79
1005,2.663647910100248,0.5380707129275749,1.979482881759537,4.4148244274367485,4.1899676,33,cisplatin,Cisplatin,DNA crosslinker,DNA replication,80,80
1449,2.670963065658031,0.5900827045325161,1.892333424021948,4.802979330865235,5.3886495,35,azd1208,AZD1208,"PIM1, PIM2, PIM3","Other, kinases",81,81
1936,2.684346918336316,0.703852467470417,1.796811042485135,4.880687420693273,3.1494253,34,savolitinib,Savolitinib,MET,RTK signaling,82,82
1720,2.6869553167833993,0.7447266835727674,1.255008340359265,5.354767449751813,5.150136,35,azd5991,AZD5991,MCL1,Apoptosis regulation,83,83
1919,2.6995838765954745,0.6539407347386171,1.6913296766723,5.070540737037076,1.6800116,34,osimertinib,Osimertinib,EGFR,EGFR signaling,84,84
1924,2.707016274277185,0.6275855484425098,1.8958632750803357,4.931023208873659,3.3753843,34,ipatasertib,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,85,85
1042,2.713658491656068,0.6394049892275279,1.853094083724364,4.9429985217870005,5.44505,35,doramapimod,Doramapimod,"p38, JNK2",JNK and p38 signaling,86,86
1626,2.7195879797775295,0.6909620853884683,1.9246346716520013,5.140218588862321,2.6684334,35,otx015,OTX015,"BRD2, BRD3, BRD4",Chromatin other,87,87
1806,2.7642024713511995,0.6881591521303779,1.7117501471938583,4.747424049571431,4.6408544,35,oxaliplatin,Oxaliplatin,DNA alkylating agent,DNA replication,88,88
2055,2.7926501301182505,0.7337814562993458,1.858170342742099,5.132502941221108,1.764667,31,mycophenolicacid,Mycophenolic acid,,Unclassified,89,89
2172,2.8009800987678135,0.7275890285246849,1.9663028839572692,5.326298244575694,2.2658095,35,jq1,JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,90,90
1031,2.803167126169038,0.2243260166521836,2.5892658830722133,3.0655282322358843,-0.9032952,4,elesclomol,Elesclomol,HSP90,Protein stability and degradation,91,91
2158,2.830829205000179,0.76389740562584,1.9451029309231065,5.175268497392854,4.811586,33,cpi637,CPI-637,EP300,Chromatin histone methylation,92,92
2010,2.8443524819673396,0.6490358221117254,2.030383943789027,5.01552128940453,3.65779,30,hkmti1005,HKMTI-1-005,,Unclassified,93,93
1613,2.866487583860863,0.8276079978377217,1.8009360943380364,5.598464594051432,3.716737,35,ve822,VE-822,ATR,Genome integrity,94,94
2046,2.8918031124144217,0.7080416881769974,1.9216387336976195,5.16574836626762,3.7835875,32,mk8776,MK-8776,"CHEK1, CHEK2, CDK2",Cell cycle,95,95
1629,2.894711204217394,0.6822162066730042,2.1257459011062334,5.188243364752661,4.872625,35,ml323,ML323,"USP1, UAF1",Protein stability and degradation,96,96
2154,2.909211987811344,0.5804885444357499,1.9474413007095752,4.539609747818528,2.874348,33,gsklsd12hcl,GSK-LSD1-2HCl ,LSD1,Chromatin histone methylation,97,97
2173,2.9114510137140592,0.6346665486073495,2.116069755086115,5.142880958082709,4.2591076,35,pfi1,PFI-1,BRD4,Chromatin other,98,98
2177,2.913902280782594,0.7739771023171744,1.8704455429955031,5.328472915089418,2.4757247,35,sgc0946,SGC0946,DOT1L,Chromatin histone methylation,99,99
1581,2.9193053389223613,0.831542006693597,1.8565304753999812,5.570996663673509,2.8962092,35,bromosporine,Bromosporine,"CECR2, BRD2, BRD4, BRD9",Chromatin other,100,100
1917,2.9405283480045257,0.8213891136918577,1.867368102362028,5.773028502946045,2.3606281,34,azd6738,AZD6738,ATR,Genome integrity,101,101
1025,2.9408975019583097,0.6300311200886417,2.1315523348253693,5.095387271446954,5.266447,35,sb216763,SB216763,"GSK3A, GSK3B",WNT signaling,102,102
1133,2.958534567633494,0.6339649379923589,1.998118353174356,4.821178911841011,4.30994,35,serdemetan,Serdemetan,MDM2,p53 pathway,103,103
1259,2.9656916996571328,0.6387727564202064,2.1834234085188196,5.1451103291129705,3.7331946,34,talazoparib,Talazoparib,"PARP1, PARP2",Genome integrity,104,104
1776,2.997278552314542,0.7147653917749298,1.7811749774087406,5.212855780155545,4.710164,35,gsk2256098c,GSK2256098C,FAK1,Cytoskeleton,105,105
2011,3.009284074793132,0.6739399923227297,2.265383486575391,5.332141881569279,4.474749,30,iclsirt078,ICL-SIRT078,SIR2,Other,106,106
1635,3.013865264743044,0.7040186889015398,1.781175168143604,5.212855780155545,5.556416,35,picoliniciacid,Picolinici-acid,Inflammatory related,Other,107,107
1708,3.024016650235202,0.827200978020878,1.7789969664099543,5.4192778431667525,0.29126522,35,cdk95576,CDK9_5576,CDK9,Cell cycle,108,108
1013,3.048002899771605,0.6506321878966007,2.3238253575785572,5.451376425203346,3.6909223,34,nilotinib,Nilotinib,ABL,ABL signaling,109,109
1709,3.052258316685555,0.6946081352125859,2.046277986598035,5.2708126532551605,-0.92345744,35,cdk95038,CDK9_5038,CDK9,Cell cycle,110,110
1582,3.06474128032098,0.6828674025226954,2.259409729021068,5.420434000489519,4.7469716,35,sgccbp30,SGC-CBP30,"EP300, CBP",Chromatin histone acetylation,111,111
1630,3.094129683561514,0.5927890105707092,2.376424912822425,5.255607690304561,4.147448,35,entospletinib,Entospletinib,SYK,"Other, kinases",112,112
2148,3.1118347891818767,0.8271612365225297,2.12960377939094,5.770444229896107,1.2811756,33,pomhex,POMHEX,,Unclassified,113,113
1782,3.1118822308254543,0.9170446673406056,1.2856693911388433,5.801615840526179,5.6402574,35,gsk2830371a,GSK2830371A,PPM1D,Other,114,114
1248,3.148598141351749,0.4234712882338078,2.357638697323271,3.756283594614459,-3.7846253,19,daporinad,Daporinad,NAMPT,Metabolism,115,115
1780,3.1578155478813468,0.6244095398087144,2.1860310823552025,5.028587417909225,5.762032,35,gsk3337463a,GSK3337463A,NIK,"Other, kinases",116,116
1012,3.1606462777153093,0.5633973773964837,2.4699919383506597,4.7953436319918215,1.4981204,34,vorinostat,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,117,117
1738,3.170365296983258,0.6279213748015959,2.196344497882546,5.056700210877975,1.8976843,35,igf1r3801,IGF1R_3801,IGFR1,IGF1R signaling,118,118
1778,3.175793839201656,0.6596283673823674,2.4031974848409563,5.564539338372311,3.2778585,35,gsk2110183b,GSK2110183B,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,119,119
1583,3.1770838825286414,0.6508124640808992,2.280700450554551,5.288726309725066,2.8731494,35,gsklsd1,GSK-LSD1,KDM1,Chromatin histone methylation,120,120
1428,3.1792343972814585,0.6206027250523148,2.196344497882546,5.056700210877975,5.519341,35,iap5620,IAP_5620,IAP,Other,121,121
1032,3.192433515595074,0.6420949863902223,2.4223942256119786,5.492994736329403,1.4378983,35,afatinib,Afatinib,"EGFR, ERBB2",EGFR signaling,122,122
1618,3.2075595065556333,0.6886243141603386,2.3818273195104673,5.579791510576634,4.047108,35,gsk2606414,GSK2606414,PERK,Metabolism,123,123
1825,3.234301181335027,0.6436246060465325,2.372395412696536,5.610310313338,-0.043329116,35,podophyllotoxinbromide,Podophyllotoxin bromide,,Unclassified,124,124
1239,3.2347540749711583,0.638262957357238,2.418467746883384,5.555132922665463,2.6101148,34,yk4279,YK-4-279,RNA helicase A,Other,125,125
2439,3.2432945502895416,0.7033831952965994,2.440500005885018,5.5196371034732,9.362556,33,glutathione,glutathione,anti-oxidant proteins,Other,126,126
2111,3.248553251095572,0.7165517319816768,2.3567966190679934,5.736978753486254,4.089338,33,ve821,VE821,ATR,Genome integrity,127,127
1512,3.255317180693494,0.5909447470996958,2.4897713198993703,5.25076222887761,5.7824354,34,cyclophosphamide,Cyclophosphamide,Alkylating agent,DNA replication,128,128
1912,3.2576062767720906,0.6475313492742062,2.5290593728700017,5.596347678044458,2.4045577,34,afuresertib,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,129,129
1779,3.263832119656139,0.8065465627030498,1.610430283585159,5.605247251770174,1.3907274,35,gsk626616ac,GSK626616AC,DYRK1A,"Other, kinases",130,130
1932,3.28074275129934,0.6903660950681993,2.244888501536828,5.769478804219597,2.6682045,34,nvpadw742,NVP-ADW742,IGF1R,IGF1R signaling,131,131
1192,3.299481418415758,0.2776498055868071,3.055561882375045,3.6054239838525897,1.9719113,4,gsk269962a,GSK269962A,"ROCK1, ROCK2",Cytoskeleton,132,132
1718,3.3356134833358615,0.7944917430793774,1.9365037394723483,5.8147657493426586,4.573206,35,jak18709,JAK1_8709,JAK1,"Other, kinases",133,133
1052,3.371237972524157,0.6122068217143554,2.605638435831224,5.628676966555442,3.7422926,35,ro3306,RO-3306,CDK1,Cell cycle,134,134
2159,3.374671641189294,0.664189435180931,2.523775949300324,5.690290015164995,3.489633,33,unc0379,UNC0379,SETD8,Chromatin histone methylation,135,135
1502,3.3762225273423105,0.2152977546149657,3.1678410319809736,3.639627082476275,5.4659286,4,bicalutamide,Bicalutamide,AR,Hormone-related,136,136
1930,3.385452665905815,0.6518774222223981,2.4557685785781684,5.374454777156965,1.2097291,34,telomeraseinhibitorix,Telomerase Inhibitor IX,Telomerase,Genome integrity,137,137
1928,3.392192951902345,0.7354481846378107,2.5149482238616674,5.958700889805357,5.027936,34,ibrd9,I-BRD9,BRD9,Chromatin other,138,138
1713,3.392450010182951,0.7881215323732014,2.1646439451717048,5.867802793404914,1.7296946,35,erk2440,ERK_2440,"ERK1,ERK2",ERK MAPK signaling,139,139
1017,3.399243086068066,0.6864620455771244,2.632445510809182,5.787887715904253,5.0834312,35,olaparib,Olaparib,"PARP1, PARP2",Genome integrity,140,140
1925,3.404809604644909,0.6054174588327135,2.7195896137196205,5.579515463104636,5.3198676,34,gdc0810,GDC0810,"ESR1, ESR2",Hormone-related,141,141
1803,3.408776899186092,0.7030398861241798,2.058566021012412,5.516089122199969,4.0084457,35,acetalax,Acetalax,,Unclassified,142,142
1786,3.4244358146889664,0.6342601540167043,2.716609010980048,5.787422891644386,3.7757022,35,azd4547,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,143,143
1249,3.4422869336784365,0.6510069240098003,2.6789272449446035,5.8654114958976225,3.549769,35,bms345541,BMS-345541,"IKK-1, IKK-2",Other,144,144
1627,3.4634164149495645,0.8216404532677564,2.140468158944195,5.91417935743718,3.3292305,35,gsk343,GSK343,EZH2,Chromatin histone methylation,145,145
1816,3.4647415279900966,0.6930970173439336,2.454096854472233,5.521600173328848,4.8816214,35,fulvestrant,Fulvestrant,ESR,Hormone-related,146,146
1586,3.47267500584755,0.6781869460265615,2.382495552183485,5.529179374018945,4.8550425,35,bdilv000379a,BDILV000379a,"BAZ2A, BAZ2B",Chromatin histone acetylation,147,147
1777,3.487167036982948,0.6816423839066713,2.459424281345,5.587617423001826,5.225434,35,gsk2276186c,GSK2276186C,"JAK1, JAK2, JAK3","Other, kinases",148,148
1824,3.487211969498554,0.6628475815906419,2.528430070809923,5.041552984745389,3.0601292,35,123138,123138,,Unclassified,149,149
1826,3.487211969498554,0.6628475815906419,2.528430070809923,5.041552984745389,2.7974782,35,50869,50869,,Unclassified,150,150
1844,3.487211969498554,0.6628475815906419,2.528430070809923,5.041552984745389,4.577461,35,776928,776928,,Unclassified,151,151
1839,3.487211969498554,0.6628475815906419,2.528430070809923,5.041552984745389,4.047368,35,615590,615590,,Unclassified,152,152
1834,3.487211969498554,0.6628475815906419,2.528430070809923,5.041552984745389,2.0817728,35,743380,743380,,Unclassified,153,153
2362,3.4945295467240474,0.6815056104439111,2.528430070809923,5.041552984745389,4.817807,33,thr103,THR-103,Mutant RAS,PI3K/MTOR signaling,154,154
1714,3.5065942956798444,0.74961915155608,2.345786478575648,5.791026069980628,2.2442272,35,erk6604,ERK_6604,"ERK1,ERK2",ERK MAPK signaling,155,155
2045,3.513188060705449,0.6409498648923536,2.678658926874081,5.714049578060212,5.5383043,32,amg319,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,156,156
2003,3.5204841076014093,0.6756367051779064,2.528430070809923,5.041552984745389,5.7259426,32,n29087691,N29087-69-1,,Unclassified,157,157
1866,3.5204841076014093,0.6756367051779064,2.528430070809923,5.041552984745389,2.8265183,32,bdp00009066,BDP-00009066,MRCKB_HUMAN,Cytoskeleton,158,158
2000,3.5204841076014093,0.6756367051779064,2.528430070809923,5.041552984745389,5.718551,32,n27922531,N27922-53-1,,Unclassified,159,159
1529,3.528859033113206,0.7697713889973854,2.477250376770239,6.037795522909471,1.3580474,34,pevonedistat,Pevonedistat,NAE,Other,160,160
1021,3.530347705083586,0.5696172565631298,2.8273447373572695,5.584842782906115,3.4857433,35,axitinib,Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,161,161
1838,3.5455538955656785,0.6013098133842755,2.753370989443618,5.619072833663623,3.8409092,35,sinularin,Sinularin,,Unclassified,162,162
1180,3.5617964653787233,0.677856423125024,2.733231628092853,5.746472658989152,-2.2866285,35,dinaciclib,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",Cell cycle,163,163
1585,3.5844115736881523,0.7248880118875591,2.421111125362378,5.874945837206342,4.7209573,35,bdf00022089a,BDF00022089a,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,164,164
1168,3.594424857537651,0.6422590493392896,2.3448878315605355,5.76845712127903,2.6553228,34,erlotinib,Erlotinib,EGFR,EGFR signaling,165,165
1733,3.5952604586960573,0.6888487689776895,2.547670508705388,5.728092793770418,3.7922826,35,ulk14989,ULK1_4989,ULK1,"Other, kinases",166,166
1716,3.611925096772746,0.6986285401659623,2.536366124438731,5.782238338990343,5.12727,35,irak44710,IRAK4_4710,IRAK4,"Other, kinases",167,167
1915,3.612386555856105,0.617542677119714,2.9821455814379414,5.936268955070309,2.3745995,35,azd3759,AZD3759,EGFR,EGFR signaling,168,168
1598,3.616038027665327,0.7395821952737087,2.7617463192784477,6.147676330590515,4.6115594,35,lgk974,LGK974,PORCN,WNT signaling,169,169
1828,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,4.073939,35,720427,720427,,Unclassified,170,170
1832,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,4.1214743,35,729189,729189,,Unclassified,171,171
1821,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,3.9872437,35,765771,765771,,Unclassified,172,172
1855,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,5.179955,35,krasg12cinhibitor12,KRAS (G12C) Inhibitor-12,KRAS (G12C),ERK MAPK signaling,173,173
1829,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,1.8182268,35,667880,667880,,Unclassified,174,174
1840,3.620361095549628,0.4996196852561443,2.813934483671542,4.6009585168191665,2.4853523,35,630600,630600,,Unclassified,175,175
1093,3.626095520912873,0.8156395980424024,2.118798348361243,6.470068360677714,4.7920356,35,gsk1904529a,GSK1904529A,"IGF1R, IR",IGF1R signaling,176,176
2112,3.6270381525043938,0.5052562916505263,2.813934483671542,4.6009585168191665,2.6912887,31,vtpa,VTP-A,,Unclassified,177,177
2145,3.62999991874319,0.5133096196271704,2.813934483671542,4.6009585168191665,-0.066119984,33,pbd288,PBD-288,,Unclassified,179,178
2361,3.62999991874319,0.5133096196271704,2.813934483671542,4.6009585168191665,5.299173,33,thr102,THR-102,Mutant RAS,PI3K/MTOR signaling,178,179
1998,3.642188742508634,0.5166482955046693,2.813934483671542,4.6009585168191665,5.0684295,32,bpd00008900,BPD-00008900,,Other,180,180
1999,3.642188742508634,0.5166482955046693,2.813934483671542,4.6009585168191665,3.7892761,32,n2572051a1,N25720-51-A1,,Unclassified,181,181
1378,3.648264654472751,0.8733954412884827,2.1633437637512807,5.7559055351561215,4.1253123,33,bleomycin50um,Bleomycin (50 uM),dsDNA break induction,DNA replication,182,182
1820,3.6593784729476138,0.6748210918537734,2.4976113423483803,5.136940079042037,1.8142353,35,123829,123829,,Unclassified,183,183
2113,3.6695169066380537,0.6665196233927958,2.7832447270866396,5.136940079042037,3.2721276,31,vtpb,VTP-B,,Unclassified,184,184
